Px_ion_1 Py_ion_1 Pz_ion_1 Px_ion_2 Py_ion_2 Pz_ion_2 Px_neutral Py_neutral Pz_neutral Px_elec_1 Py_elec_1 Pz_elec_1 Px_elec_2 Py_elec_2 Pz_elec_2
-3.699456487212505529e+00 4.117829289101779366e+00 -7.835707759839158015e+00 -3.895995776351481865e+00 -2.935409897855280725e+00 4.105870010659993241e+00 2.629466190419827765e+00 -2.258768988312511272e+00 2.448523666262285570e+00 4.414162379002558589e-01 -5.015817274050764496e-01 -6.016505424967214521e-01 1.193901015056115122e+00 -1.721441422748853922e+00 -2.927647557531064315e+00
-4.681784863628170257e+00 6.230279202366768132e+00 -4.386789417708484962e+00 -3.525297336046599561e+00 -1.899921889527068863e+00 5.042482814923552326e+00 2.383600167449441365e+00 -1.710672859907424348e+00 3.408286910751261445e+00 6.296284121030146785e-01 -7.738480122521655957e-01 -4.631395535411517717e-01 1.815746243485381717e+00 -1.549103548616053150e+00 -2.793935648567341445e+00
-4.169697071823036616e+00 4.758466479378631320e+00 -6.923381251058498442e+00 -3.761188322546790364e+00 -3.392128929085397093e+00 4.514521563001118842e+00 2.132274908623250198e+00 -2.457256499336570865e+00 2.790487785674540255e+00 2.823772221926841852e-01 -6.136070597413364469e-01 -6.799573727848391425e-01 1.406574697038537769e+00 -2.201886809797289235e+00 -1.841953402313323274e+00
-4.159146910417232945e+00 4.774970315810660892e+00 -7.099767153717761126e+00 -2.817758249671780124e+00 -2.295845781615087677e+00 5.684690106149854039e+00 2.794750210877558594e+00 -1.731737714576458309e+00 2.417800965078751307e+00 4.670088526837891663e-01 -4.097395555134005773e-01 -7.118645248509969381e-01 2.084027345824917443e+00 -1.622871411756053650e+00 -2.512862829140170451e+00
-2.499049156514964398e+00 3.783778023354693598e+00 -8.187354569253786352e+00 -4.180331492042995478e+00 -4.217775487821548097e+00 3.492815171530212037e+00 1.693270981663323127e+00 -2.252062480849438053e+00 2.868323433273215262e+00 3.984861130526602957e-01 -5.620773056554576597e-01 -6.811644568116245191e-01 1.340804430906579414e+00 -1.482846523441450515e+00 -2.761754833753315985e+00
-3.317279348914681236e+00 4.166617968659265259e+00 -8.066476025019120755e+00 -4.254454019108469431e+00 -2.722704160935800477e+00 4.799928471115021189e+00 2.502404189573298687e+00 -1.491422528726313423e+00 3.065761549890842375e+00 4.751706395577201536e-01 -5.522594911303826404e-01 -6.717477114806142957e-01 2.401312627187200288e+00 -5.968430790955995269e-01 -2.080182836804308710e+00
-2.551903141205636771e+00 1.951916777349589793e+00 -8.595344619613769055e+00 -4.935847151750139439e+00 -2.584350503655278963e+00 3.803250947575243845e+00 2.069203829225148894e+00 -3.055933520956430005e+00 1.981267731880708594e+00 8.425570532431433390e-01 -5.292184351435842427e-01 -7.209993119011448570e-01 1.242532857071374730e+00 -2.237334187804086660e+00 -2.518165616886998137e+00
-2.193562202606139877e+00 4.641709849700098367e+00 -7.828740142244145161e+00 -4.881996749570793881e+00 -3.501868252407057902e+00 3.198631024680933965e+00 2.487365520268651764e+00 -2.588165404903658651e+00 1.623373388344319324e+00 8.208427696978950472e-01 -9.542537706201241754e-01 -8.493938435602785830e-01 9.388317417401244036e-01 -2.082833154453505475e+00 -2.696900496842441264e+00
-2.228847906094964859e+00 3.238598991587314568e+00 -8.399379607794731584e+00 -3.268056896109950316e+00 -2.879583096559549027e+00 4.956860074235940772e+00 9.219767539932142153e-01 -1.591976236253389576e+00 3.621456268190712979e+00 4.766773463601856053e-01 -3.291417478062414470e-01 -6.446449603182233812e-01 1.837905659857653307e+00 -2.427478611271741915e+00 -2.032808692117515470e+00
-6.967575119669167094e+00 3.463830124018157708e+00 -4.988567672191947189e+00 -3.480559049837865349e+00 -2.371368787208592455e+00 5.585999589614673688e+00 2.353890619600114587e+00 -2.750592884747842248e+00 2.163298132330018664e+00 4.474359273591347330e-01 -2.973304317337603919e-01 -9.757808224852617673e-01 2.721879667296844385e+00 -1.481313206409346162e+00 -2.015601841329748734e+00
-3.932710041897258701e+00 7.721856148733164282e+00 -3.330390007471574876e+00 -3.101174582168826355e+00 -3.550100421615854263e+00 4.546579656420536963e+00 1.374379903247759493e+00 -1.954999125397853810e+00 3.896652855806679749e+00 3.410426856706014753e-01 -3.191676360802778722e-01 -7.113308033576907219e-01 1.078108522105171385e+00 -1.768266472852511040e+00 -2.810068304847514131e+00
-4.801298188434581782e+00 3.756596973154093799e+00 -6.743857861351779448e+00 -2.964209668112807616e+00 -2.502357499765750504e+00 5.632729544563273016e+00 1.519566782771268887e+00 -2.447950992913094925e+00 3.057648622524621995e+00 3.311357455754830315e-01 -1.870052367228563772e-01 -4.811371393145612574e-01 2.201780540344480563e+00 -1.872543881090925177e+00 -2.085781368201792052e+00
-3.368316393531572750e+00 2.829578968420526586e+00 -7.865533684352488564e+00 -4.452310705968580251e+00 -2.634377993487067027e+00 4.295258247081422454e+00 3.027507843805542276e+00 -3.058316256576272263e+00 1.791016702054423204e+00 4.437525515346127380e-01 -5.337060670634734549e-01 -7.269957570839327143e-01 1.656596250790622893e+00 -1.641737892333823945e+00 -2.617900185172821637e+00
-5.257466817675302551e+00 4.409836426738904080e+00 -6.301055691880168119e+00 -3.790382242156479453e+00 -3.547981062065133084e+00 4.111678842628897712e+00 1.701399129452136672e+00 -3.080988469442528466e+00 2.346426859354532102e+00 1.192361779240527497e-01 -1.377098158653740634e-01 -9.982767679764021906e-01 1.042949295436845336e+00 -1.090151592039363848e+00 -2.876917475533039781e+00
-3.068093613234878170e+00 5.627399262037254601e+00 -6.661785789408646963e+00 -3.255215897582416140e+00 -5.314475150850558549e+00 2.821863896971285701e+00 2.576360550143133921e+00 -2.866304503017327310e+00 2.244230983213435948e+00 2.613029075115472777e-01 -2.041537104716546758e-01 -5.309518650736168022e-01 1.956217424203851474e+00 -1.808897724252272132e+00 -2.358398526154836805e+00
-5.894640123904409279e+00 3.339789029239223161e+00 -6.247401142751630054e+00 -3.971690658988783262e+00 -1.920354567459840123e+00 5.041282715734156206e+00 1.623462921312719853e+00 -1.848141961306656977e+00 3.462780793870301910e+00 4.161890571182749188e-01 -3.947921335609523297e-01 -7.397420459478926125e-01 1.080571294766367041e+00 -1.145429852344382438e+00 -3.179004205497771185e+00
-2.825895336674515868e+00 4.796338877066006035e+00 -7.529330538402721373e+00 -3.810132530263422357e+00 -2.759533860113025483e+00 4.819300976164426764e+00 1.904442967203491266e+00 -1.641748581582816557e+00 3.250663367742543386e+00 3.319263278410730655e-01 -4.696011911116895199e-01 -6.662464815146026398e-01 2.085119309692184508e+00 -1.139122539132581879e+00 -2.613237411680188416e+00
-3.881800881727217156e+00 2.472456592857641855e+00 -8.044388342705222072e+00 -3.265264661441289906e+00 -3.622002123461144141e+00 4.776884393255552474e+00 1.598750667617636401e+00 -8.707186134242238529e-01 3.589872859153536488e+00 4.927908998397241835e-01 -5.319499889162395689e-01 -7.109474103721957761e-01 2.556587612235119877e+00 -2.261153977652700764e+00 -1.392055809888816498e+00
-5.096556055160387899e+00 4.223082214266542067e+00 -6.572281774689151312e+00 -4.049981593126614321e+00 -2.532214466909853634e+00 5.114051195931935467e+00 1.471077418315075658e+00 -2.373653450634123363e+00 3.017482045401921997e+00 3.838433773774246327e-01 -6.039396216273222873e-01 -6.562412592108868292e-01 2.415167222595981933e+00 -2.166622657379134509e+00 -1.892518113627844611e+00
-5.381926806385520123e+00 5.906040335813451669e+00 -4.886306890250916801e+00 -3.955625873676785975e+00 -1.995595205508420289e+00 5.193721411889429262e+00 2.004199523066789723e+00 -2.712078465117149673e+00 2.306248489976409299e+00 5.210003606464811421e-01 -6.288729503213833505e-01 -8.478387170576711096e-01 2.276205895094617571e+00 -2.287738577153806574e+00 -1.486337475058006063e+00
-4.106057505193434487e+00 2.299846928752815156e+00 -8.037020142824450986e+00 -4.761631563802724898e+00 -3.871489249198086124e+00 3.314674647402520158e+00 1.643784534304238987e+00 -2.934972771534939628e+00 2.890420808276245257e+00 3.947144524549712208e-01 -3.327180869795741125e-01 -3.919774705751931654e-01 1.150132474371363234e+00 -1.158645606668131656e+00 -3.203044309710104010e+00
-4.015783811333610842e+00 2.507820055815049631e+00 -8.230929997270958864e+00 -3.140502959293776097e+00 -3.618247456736527479e+00 4.567443704453262754e+00 1.946262514619284012e+00 -2.647866611010460058e+00 2.669296337539149189e+00 2.634744979202851556e-01 -5.513006777595703678e-01 -5.173649624742086006e-01 2.184516186692830431e+00 -2.744467127611951440e+00 -9.174945647172620955e-01
-7.863570302732071582e+00 4.038377840460436019e+00 -4.118797637959596969e+00 -2.892020954642772868e+00 -2.354990352478478322e+00 5.409922453541022414e+00 2.340133475114974271e+00 -1.973365993042894617e+00 2.997697865843779397e+00 5.574289422830347451e-01 -3.965473652793978787e-01 -5.723136092708249745e-01 2.255192929046206274e+00 -1.496351353655932526e+00 -2.481639395138684812e+00
-5.302380617722637801e+00 4.550973804902042730e+00 -6.188071615078619025e+00 -2.921652458526218243e+00 -2.742358366877633458e+00 5.455754060452930432e+00 1.373876445763038801e+00 -1.540512829968195385e+00 3.751963477264355085e+00 5.246529469051118832e-01 -7.611541375951637045e-01 -4.455893299041135402e-01 1.161681500338977990e+00 -1.005221546588449977e+00 -3.441713722707670176e+00
-3.369751364460851217e+00 4.422184246474310854e+00 -7.514075336950880590e+00 -2.919022381675445477e+00 -3.462841634306300875e+00 5.302006104623329996e+00 2.971289246596967804e+00 -2.160304693884683935e+00 2.250909477331576980e+00 2.202776629912265305e-01 -2.382811672284284032e-01 -7.197375169277149265e-01 2.006664621870217768e+00 -1.194563478077920404e+00 -2.169876358495228086e+00
-6.281086854588703972e+00 3.664006747605985215e+00 -5.646740061920030307e+00 -3.649518573179864056e+00 -5.357148471409240109e+00 2.133883736575892254e+00 1.745252073700457318e+00 -1.759666590683852005e+00 3.572930847351450723e+00 2.843487424062982605e-01 -5.540703818559462590e-01 -5.565646101318876271e-01 2.281325586466145694e+00 -2.044681882100308545e+00 -1.270267539929753609e+00
-4.690806208878340655e+00 6.161034819647068339e+00 -5.134995101488541103e+00 -3.084721461140889964e+00 -2.328492781397432765e+00 5.510496051931395023e+00 2.731504340660684260e+00 -2.653439057811528112e+00 2.314211442756579196e+00 4.668288663598333943e-01 -7.567532406194402705e-01 -7.318529085399561041e-01 1.673522368590669496e+00 -2.080691876851453959e+00 -2.071008684520229792e+00
-3.307998378647607485e+00 5.461400691144148389e+00 -7.078332765129967896e+00 -2.806388126689677964e+00 -5.271624685051158998e+00 3.216890283250396720e+00 2.151844419031792466e+00 -2.720926164652801127e+00 2.674611566361489334e+00 3.984136428576047217e-01 -5.773363083066090917e-01 -6.476095893844936446e-01 1.278511586570630243e+00 -1.741596820561288395e+00 -2.846549044814604468e+00
-5.683543069777921453e+00 4.634628652811359828e+00 -5.841660236921579319e+00 -3.102171644094458447e+00 -3.679911981827508338e+00 4.736125339279506186e+00 1.493678598421376957e+00 -3.678003538936183148e+00 1.888432538999365917e+00 1.851946260617902407e-01 -3.002681122197976560e-01 -4.409850603383050904e-01 1.338703265874458648e+00 -1.090450807986695247e+00 -3.043861752102675400e+00
-5.657184371490427743e+00 5.516317465787559549e+00 -5.244997750001183512e+00 -3.110473335875771461e+00 -2.522557978308863191e+00 5.378599707270543817e+00 2.907494690366049017e+00 -1.522209967465983471e+00 2.899290735280278142e+00 3.663849533175101425e-01 -3.711791774081018014e-01 -3.809565193638950742e-01 2.114833474723067042e+00 -1.962519270160947293e+00 -2.192719176373162160e+00
-5.307379489412144657e+00 3.750123490452130781e+00 -7.115309616185712116e+00 -3.814428328965311810e+00 -3.920060214611291727e+00 3.695466517980259269e+00 2.115788960448360179e+00 -3.505192643903170424e+00 2.501873248599962185e+00 1.894836343863277595e-01 -2.084938126529663482e-01 -9.308772429020734096e-01 1.358390131434850989e+00 -2.700095375839517420e+00 -2.471704922018596040e+00
-3.946207728620906074e+00 3.772238307233248822e+00 -7.683353395301269373e+00 -4.017059927442123701e+00 -2.978741471438392185e+00 4.437108851816135235e+00 2.295879596210733009e+00 -2.626302949389731634e+00 2.482068610868670699e+00 6.652378248705400621e-01 -6.266366457120402522e-01 -5.720121955054583429e-01 1.846024631132864080e+00 -1.633676411432241293e+00 -2.730224113587516044e+00
-5.960473028887568248e+00 4.217497380596315182e+00 -5.513996946669106336e+00 -2.505480564226562290e+00 -4.430241916389260126e+00 4.302194605780619518e+00 2.308233986511756264e+00 -2.513330318884676284e+00 2.687090012014758056e+00 2.754585535157318410e-01 -3.105368827753288707e-01 -3.064712329482307540e-01 2.258612867434335758e+00 -1.992581680601295702e+00 -1.653747269565997158e+00
-3.590994851078066041e+00 2.533309585397265362e+00 -8.039544638447949865e+00 -4.415411432487007737e+00 -3.393815235742553504e+00 3.838134859995168124e+00 3.063551042204670338e+00 -3.262286873959213462e+00 2.809340386416429025e-01 3.224826073400980930e-01 -7.599538551526453523e-01 -8.151935760207386084e-01 1.906123359589495969e+00 -2.107057337837201505e+00 -1.975491849978842085e+00
-3.196643419138216036e+00 2.937009811137935245e+00 -8.294037589029510826e+00 -2.178186474434018916e+00 -4.488921971903776509e+00 4.262405806118962026e+00 2.699584193841884527e+00 -2.737306774918716101e+00 2.138893603183414704e+00 6.030458812233784327e-01 -6.390170661012477549e-01 -8.723924713480361026e-01 1.113511543281336946e+00 -7.062007645080214946e-01 -3.391265954796505611e+00
-4.882636091528439692e+00 6.630858717937253566e+00 -4.166202400173873777e+00 -4.003701760353347794e+00 -4.092069453502862331e+00 3.763788045998104792e+00 1.532533021901389070e+00 -2.030009560784370670e+00 3.643259666622312487e+00 3.512415580357717282e-01 -5.969270064711461599e-01 -5.074656141272589904e-01 1.371135961443722850e+00 -1.983761117970137322e+00 -2.642465455646321182e+00
-2.809464771601910993e+00 4.608043282256003792e+00 -7.823788327661478803e+00 -3.101625027846521387e+00 -3.800455981311464893e+00 4.821157533911115678e+00 2.043395979356314562e+00 -2.167059180911548033e+00 2.887822617571199402e+00 6.425722948261770595e-01 -1.912332726249569292e-01 -6.375103457494342152e-01 2.146772242731337155e+00 -1.972233904147152161e+00 -1.918495387451334189e+00
-6.115584121481830060e+00 5.238275675171682799e+00 -4.906139278432579687e+00 -3.546182771981897908e+00 -3.601916206554420352e+00 4.958178739539587987e+00 2.250475180077263548e+00 -1.934823831588691645e+00 3.036933899041589058e+00 3.053791510054455483e-01 -3.961947463194747665e-01 -1.072344484811089238e+00 2.086236136714163969e+00 -2.474373451036372629e+00 -1.394012374213070560e+00
-4.612162010403324075e+00 4.694677068918877261e+00 -6.534433135024546146e+00 -1.910813500285651445e+00 -3.146549798611342208e+00 5.532103946394550498e+00 1.585527473109581642e+00 -1.772458983883601125e+00 3.737476310574331606e+00 6.013012101226455908e-01 -3.678619231129841571e-01 -6.391067914942579753e-01 1.760254278060977118e+00 -1.192131166165622869e+00 -3.157464443115324038e+00
-6.010167580034839752e+00 3.592033379221015732e+00 -6.332963962245789169e+00 -2.809193431668111973e+00 -4.084358665082657325e+00 4.952878832153212230e+00 3.357189849643056334e+00 -1.179672434950987947e+00 1.450538660748587949e+00 5.470152607517838605e-01 -4.116242578480281966e-01 -8.718066798998486133e-01 2.490266365385167990e+00 -2.025544462406136059e+00 -1.896902879205565107e+00
-6.257709776661533496e+00 2.805545680210258741e+00 -6.405598624369563510e+00 -3.332304393789368824e+00 -4.469489282971883526e+00 3.700553745517528359e+00 2.128563927466301742e+00 -2.385754335115012115e+00 3.080902614294084962e+00 4.983129049582347148e-01 -5.512611047495743488e-01 -6.188646698365608545e-01 1.487240678677568484e+00 -1.568282581046078983e+00 -2.500462970938344132e+00
-2.151984072399414583e+00 3.872554944279135380e+00 -8.438684660534782722e+00 -3.123675019574952749e+00 -3.171462379872938886e+00 5.031766126842293296e+00 1.967436848759568369e+00 -1.573994252637990421e+00 3.523500838875559094e+00 2.563614646672013886e-01 -2.822288002246884919e-01 -7.674670931968029519e-01 1.348491933365344675e+00 -1.738749630922125533e+00 -2.674084178463512096e+00
-5.210788962018445325e+00 4.660499784453115524e+00 -6.135430800409710450e+00 -3.440306558909250967e+00 -2.529092470686169492e+00 5.241694483063989551e+00 2.852461664198530755e+00 -1.729109245527763017e+00 2.673021681630478597e+00 6.928902081442366301e-01 -3.375854701814384184e-01 -6.038661269448417634e-01 1.749113384836207263e+00 -2.174315123841509489e+00 -2.402920236340987614e+00
-4.721863249989342926e+00 3.207980031359521256e+00 -7.047646431295246039e+00 -1.574855071099042103e+00 -3.463654382453634550e+00 5.680261586941976581e+00 2.397576706015757342e+00 -2.790491866762377704e+00 2.235695230490652552e+00 3.927844603592938744e-01 -4.306971676062492649e-01 -7.157709454194700616e-01 2.172528616581155703e+00 -1.590084537595298109e+00 -2.392906673025459785e+00
-5.395462770081056014e+00 6.439799773107643510e+00 -4.116805026801761080e+00 -5.829251030962609548e+00 -2.412196349660222783e+00 2.588641821492266626e+00 2.246988200044337969e+00 -3.026543282827224957e+00 2.428973904940451067e+00 7.423282400363701017e-01 -3.015667355057848886e-01 -6.175361064947459955e-01 1.806987067273920999e+00 -2.259812984249544243e+00 -1.929746575188126423e+00
-6.083453043482077938e+00 4.180833753354155746e+00 -5.638369399299564932e+00 -4.819639498122673338e+00 -3.390056524467032872e+00 2.786483576819334118e+00 2.572942708671452916e+00 -2.372569656874006672e+00 1.995277518089850766e+00 3.666078751243438405e-01 -2.888982696281500728e-01 -5.313899695269502788e-01 7.403051775945437285e-01 -7.712989608019981125e-01 -2.854639850880912100e+00
-6.008717753660476113e+00 5.590928089850033977e+00 -4.496725538702675884e+00 -3.857619451697001711e+00 -3.643779784388442966e+00 4.066641459695690131e+00 1.041382891170075986e+00 -2.856385617736760807e+00 2.922777065858352952e+00 2.686919239161241202e-01 -5.734693911798239840e-01 -5.033826637819577288e-01 1.163161919116457277e+00 -2.312309364054539795e+00 -1.880382112856670007e+00
-4.507649263563154207e+00 3.117770180367494870e+00 -7.563931781034720636e+00 -3.452733458510210074e+00 -4.019501642259762697e+00 3.807886665384421665e+00 3.709279734655159366e+00 -1.119505958112006150e+00 1.709789457347466568e+00 6.529963959211686486e-01 -7.194959175044471911e-01 -9.909764495354946856e-01 1.615094009880015502e+00 -7.735229116533981486e-01 -2.660809093318225127e+00
-5.922378684600644760e+00 5.454326714540305154e+00 -4.753024741944738452e+00 -2.180572972414076549e+00 -1.743837534949269408e+00 6.092681974301761727e+00 2.338748417442858329e+00 -3.400614263260683501e+00 2.066451334260236194e+00 3.957541617397032918e-01 -5.249932503327492395e-01 -5.628080088161294681e-01 1.949104684994750647e+00 -1.275947032974249717e+00 -2.837294879949173065e+00
-3.240932036863163557e+00 3.288959769977528147e+00 -8.305091827099278845e+00 -3.490974762143813415e+00 -2.629371355172595681e+00 4.874498653585414232e+00 1.799028168691997331e+00 -2.218220243363101307e+00 2.851492112180197047e+00 6.704117301646551619e-01 -6.935602520957339090e-01 -5.019363015107783932e-01 2.259569093616585089e+00 -9.366938516727733033e-01 -2.263440130961511532e+00
-4.256560140857138741e+00 4.802918396808221857e+00 -7.054400477984000162e+00 -2.457845641601441145e+00 -3.262264396960555146e+00 5.021817209304115792e+00 1.509963469514892020e+00 -6.249247591461067897e-01 3.874477755160607106e+00 4.440065279264812648e-01 -3.735431293495941607e-01 -7.740349574135835242e-01 2.226513749942285791e+00 -2.089154556516725325e+00 -2.213531001865822745e+00
-3.310017199096876084e+00 7.614905377801586717e+00 -4.053418744768324089e+00 -5.328908456410171190e+00 -2.591636385196830705e+00 3.332640996249000676e+00 1.970167234593301453e+00 -1.384331931688702166e+00 3.278304729747036461e+00 7.029777190696998579e-01 -4.986402491716205865e-01 -6.659661927622959610e-01 2.459930903407722802e+00 -2.114917078627538416e+00 -5.175081051154217793e-01
-3.398882035141734814e+00 6.269422726264076040e+00 -5.924313518133969225e+00 -4.692433353188061318e+00 -3.335357518921450826e+00 3.849698134502477664e+00 3.330139812551766720e+00 -9.424808870563713414e-01 3.107934595084969054e+00 5.037573004247627440e-01 -6.219896018073882704e-01 -7.064997340900205369e-01 1.916556350124840380e+00 -1.308574270203735734e+00 -2.597176032892783315e+00
-5.762490780056022999e+00 5.421356600678217674e+00 -5.201136070375261156e+00 -4.191018603575420443e+00 -4.143663759913278177e+00 3.683952889052918067e+00 2.509253494354593883e+00 -2.461164351303689379e+00 2.358762002721028761e+00 2.639396597005833067e-01 -2.075107729007116819e-01 -7.226965642093826636e-01 1.394321544175865846e+00 -1.699366684557766183e+00 -2.375130857762738135e+00
-6.451314816281665365e+00 4.878284475176983825e+00 -4.805586574505130493e+00 -3.580900922014822907e+00 -2.089782413461510835e+00 5.716299185051600951e+00 1.966986107964734831e+00 -2.942818585725408997e+00 2.197806622348992267e+00 6.278419589247185018e-01 -5.268731956561090168e-01 -3.998081421135110669e-01 2.355010879171138161e+00 -2.249308995405942646e+00 -2.361806745783916028e+00
-3.357140531755967494e+00 6.205064979895489330e+00 -6.222292428455796554e+00 -4.205273094876449846e+00 -4.487719970521078849e+00 2.672681215118723586e+00 1.797018367153317309e+00 -1.478656989565034330e+00 3.521414414648657232e+00 4.956723156021705101e-01 -3.944144244995691495e-01 -5.499826459387657795e-01 1.855971604924286256e+00 -2.493576610652326497e+00 -2.338030569248590762e+00
-5.583663886887702432e+00 4.846599441773800088e+00 -5.349221378043941044e+00 -4.276051341260561856e+00 -3.793411472163765730e+00 3.386195255216666755e+00 1.329025317791692196e+00 -1.778966517455993657e+00 3.793185495506432137e+00 5.332928614093449537e-01 -5.488680997895739599e-01 -9.198617219062995565e-01 1.828003962204280075e+00 -1.945192266462492103e+00 -2.438425287338216396e+00
-3.619299384387483443e+00 5.184249414372020581e+00 -6.675960518513212705e+00 -4.641552345024790860e+00 -3.542720776723011777e+00 3.635121603822730751e+00 1.826911018240966689e+00 -1.250933877373822778e+00 3.511389876726102255e+00 6.215880599763354830e-01 -4.466795613430563638e-01 -6.751002980459133163e-01 9.311027889810894465e-01 -2.400765988478807955e+00 -2.522447154367122746e+00
-5.990284076705608030e+00 5.856521694485178564e+00 -4.221540079388131694e+00 -2.467982640712429010e+00 -2.540351953101467330e+00 6.137373656681527123e+00 1.952661614276310242e+00 -3.026646865185322888e+00 2.800644869035549434e+00 5.828579098632300504e-01 -3.673713900847174196e-01 -6.968254819209815931e-01 2.157591933079447966e+00 -1.938432614656394826e+00 -2.587073611018325447e+00
-3.996208207189755779e+00 4.970328922678096006e+00 -7.031801964919096370e+00 -3.402085645654038704e+00 -2.650938639306930522e+00 5.204099891954959922e+00 2.823459023301762016e+00 -1.608580326139052552e+00 2.618862503484027826e+00 4.335008655431473734e-01 -5.776614713880513508e-01 -9.115502998744177132e-01 1.087615534798533012e+00 -1.804392833587876055e+00 -2.633545797533275223e+00
-4.356652870072374562e+00 5.118686151916197247e+00 -6.428168783535922692e+00 -2.063313127805955549e+00 -2.700863347746530252e+00 5.681348465466520281e+00 2.025603616853652422e+00 -2.470968008967957985e+00 3.187550762976591567e+00 4.737920839316538957e-01 -4.568671451166474995e-01 -8.533498225847755414e-01 1.401157622539700220e+00 -1.539477440314751755e+00 -2.811391019979960770e+00
-4.773928564789301277e+00 4.282106741010196949e+00 -6.980820939784942780e+00 -4.152775218506893573e+00 -3.257266292106326677e+00 4.005316777123609562e+00 1.649021442219087863e+00 -2.321353110669494679e+00 3.046908982127868981e+00 6.273451312087336973e-01 -6.727554043230004055e-01 -7.898741257958060702e-01 1.198307131896272359e+00 -1.604636545612715404e+00 -2.447819972261489063e+00
-5.878970764431110219e+00 3.444019761753270625e+00 -6.506693630720635113e+00 -4.065168537169990159e+00 -1.195789660738707738e+00 5.139105405906092550e+00 1.307076291462460071e+00 -1.924288882922133626e+00 3.575881557184076076e+00 6.803470993318122551e-01 -1.071878095819162491e+00 -7.125684070477448229e-01 2.156868645722717748e+00 -1.556738290367159161e+00 -1.929980687120708804e+00
-6.092404115577285673e+00 3.652440544780665377e+00 -6.019030722476755635e+00 -2.328690273034514036e+00 -3.374044968249164889e+00 5.641373330855473434e+00 2.289539297013471586e+00 -3.119373022499095871e+00 2.044037275118104180e+00 2.411957507478439955e-01 -2.109018689537163482e-01 -7.971787907323383271e-01 5.212789984188301862e-01 -1.659621435080410157e+00 -3.309358991333107181e+00
-1.604948493682495814e+00 7.316488269530877275e+00 -5.193737702794233968e+00 -2.733036709054519786e+00 -4.074670272561271567e+00 4.790355630101259088e+00 3.155830119865771444e+00 -1.646340361267303987e+00 2.160694951420103926e+00 4.964895243503560929e-01 -3.496549130842580011e-01 -4.937412917597682749e-01 8.489329757149758349e-01 -1.857265137804862132e+00 -2.797724687919664444e+00
-5.064038135361046855e+00 5.373066672566817914e+00 -5.518305592768347090e+00 -4.217206688172988827e+00 -2.823126035295460134e+00 4.640325798476256480e+00 3.090038031078130132e+00 -1.966125392284136852e+00 2.430007228512652162e+00 3.427141228697249686e-01 -3.671955935011242400e-01 -4.705760794122766377e-01 1.591117990431128559e+00 -1.422555976170110315e+00 -2.266468205722342422e+00
-6.881344325187695787e+00 5.093168799058341634e+00 -4.505498724524506393e+00 -4.172762610520130977e+00 -2.869700436242617059e+00 4.481513375419340584e+00 1.795615951698606327e+00 -1.831638366918131755e+00 3.561333015984063266e+00 3.788915737158533026e-01 -6.756200129623100015e-01 -6.101788619446198991e-01 1.323479265380534287e+00 -2.081430683761580358e+00 -2.510281173845491320e+00
-2.901731675187169568e+00 6.694404925239383353e+00 -5.882772878854780174e+00 -2.892362520355379107e+00 -4.741130504819824232e+00 4.243605911921935814e+00 2.726181182683597104e+00 -2.253719343539556164e+00 2.585544302106121073e+00 5.129294926387042430e-01 -4.143882902255767164e-01 -6.081018299542183536e-01 1.396029952716011158e+00 -1.919593603267532922e+00 -2.613326033974735285e+00
-3.394231580467105491e+00 5.597004455823989311e+00 -6.729433318343579273e+00 -3.066279500739353736e+00 -4.669069806637772047e+00 3.933942637596989034e+00 2.629004841969902362e+00 -2.057573977927421804e+00 3.008078601527141238e+00 4.315685298216508925e-01 -3.200750083835844917e-01 -5.794620427125080075e-01 1.457159416283022146e+00 -1.582903030819086121e+00 -2.543241538958094239e+00
-3.770457460493372714e+00 5.713903876250336467e+00 -6.455541531159938451e+00 -3.846900321264748790e+00 -2.658779998579863690e+00 4.626007788275002142e+00 2.274848722640957277e+00 -2.430618573425055384e+00 3.093955041143148232e+00 7.705550359873509780e-01 -5.982534226591541549e-01 -5.703049732021955309e-01 1.491219645214215461e+00 -7.698166343861259087e-01 -3.257253059305651899e+00
-3.419368860281319478e+00 4.740267185929561755e+00 -7.035815577239952212e+00 -2.964687615389983044e+00 -3.469324066040860188e+00 4.360922136175013009e+00 2.117387991410245363e+00 -2.126858795416025405e+00 3.089968998036453751e+00 4.317544406646065536e-01 -6.438410306879909228e-01 -5.140948662919614387e-01 2.261751219389239953e+00 -1.369540011828094261e+00 -2.033431959847232129e+00
-3.141094025867668726e+00 4.882685090868996269e+00 -7.174879229359771848e+00 -1.801597776302456655e+00 -4.647355003924787731e+00 4.696109269115799734e+00 2.059522207432848528e+00 -1.548341869034942864e+00 3.352530126780148390e+00 5.397295408751517920e-01 -3.436483787194348771e-01 -7.434456509888268672e-01 1.660372319712343003e+00 -2.300231924264197758e+00 -2.099423665088200774e+00
-4.916437474812850539e+00 4.847917699107170186e+00 -6.017702279282067579e+00 -2.966594918344153342e+00 -3.663695994237736286e+00 5.146601922843956345e+00 2.433492224580318553e+00 -1.173966363892406051e+00 2.973165742060498662e+00 5.063868854598148062e-01 -3.666176455078119512e-01 -5.232104951429845663e-01 1.188583262828762033e+00 -1.924127332308492200e+00 -2.473168529176706709e+00
